[WARN]  The 'cassandra2-cql' client has been deprecated. It has been renamed to simply 'cassandra-cql'. This alias will be removed in the next YCSB release.
/usr/lib/jvm/java-8-openjdk-amd64/bin/java -cp /home/developer/benchmarks/ycsb/cassandra-binding/conf:/home/developer/benchmarks/ycsb/conf:/home/developer/benchmarks/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/developer/benchmarks/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/developer/benchmarks/ycsb/lib/core-0.17.0.jar:/home/developer/benchmarks/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/developer/benchmarks/ycsb/lib/HdrHistogram-2.1.4.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/netty-common-4.0.33.Final.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/cassandra-driver-core-3.0.0.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/slf4j-api-1.7.25.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/netty-handler-4.0.33.Final.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/netty-buffer-4.0.33.Final.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/cassandra-binding-0.17.0.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/netty-transport-4.0.33.Final.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/guava-16.0.1.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/metrics-core-3.1.2.jar:/home/developer/benchmarks/ycsb/cassandra-binding/lib/netty-codec-4.0.33.Final.jar site.ycsb.Client -db site.ycsb.db.CassandraCQLClient -s -p hosts=172.31.33.39,172.31.35.22,172.31.40.29 -p cassandra.keyspace=ycsb -p cassandra.writeconsistencylevel=ONE -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 64 -p recordcount=2000000 -p operationcount=10000000 -p fieldcount=10 -p fieldlength=500 -p requestdistribution=zipfian -p insertorder=ordered -p readproportion=0.2 -p updateproportion=0.0 -p insertproportion=0.8 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p core_workload_insertion_retry_limit=3 -p core_workload_insertion_retry_interval=3 -p insertstart=2000001 -t
Command line: -db site.ycsb.db.CassandraCQLClient -s -p hosts=172.31.33.39,172.31.35.22,172.31.40.29 -p cassandra.keyspace=ycsb -p cassandra.writeconsistencylevel=ONE -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 64 -p recordcount=2000000 -p operationcount=10000000 -p fieldcount=10 -p fieldlength=500 -p requestdistribution=zipfian -p insertorder=ordered -p readproportion=0.2 -p updateproportion=0.0 -p insertproportion=0.8 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p core_workload_insertion_retry_limit=3 -p core_workload_insertion_retry_interval=3 -p insertstart=2000001 -t
YCSB Client 0.17.0

Loading workload...
Starting test.
SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
SLF4J: Defaulting to no-operation (NOP) logger implementation
SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
Maximum execution time specified as: 1800 secs
2021-08-06 09:48:39:633 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2021-08-06 09:48:49:612 10 sec: 77356 operations; 7735.6 current ops/sec; est completion in 21 minutes [READ: Count=15601, Max=314111, Min=427, Avg=7626.24, 90=14335, 99=43071, 99.9=279039, 99.99=311039] [INSERT: Count=61741, Max=360447, Min=344, Avg=7113.26, 90=13175, 99=38783, 99.9=293375, 99.99=324351] [READ-FAILED: Count=14, Max=31999, Min=2146, Avg=10866.57, 90=27343, 99=31999, 99.9=31999, 99.99=31999] 
2021-08-06 09:51:39:612 180 sec: 1335859 operations; 5236 current ops/sec; est completion in 19 minutes [READ: Count=10573, Max=560127, Min=458, Avg=45583.2, 90=124287, 99=238847, 99.9=508159, 99.99=538623] [INSERT: Count=41766, Max=699903, Min=337, Avg=3509.45, 90=6143, 99=19407, 99.9=339711, 99.99=418559] [READ-FAILED: Count=15, Max=100799, Min=1246, Avg=35863.53, 90=94271, 99=100799, 99.9=100799, 99.99=100799] 
2021-08-06 09:51:49:612 190 sec: 1384858 operations; 4899.9 current ops/sec; est completion in 19 minutes [READ: Count=9889, Max=450815, Min=398, Avg=55139.89, 90=148223, 99=213503, 99.9=388095, 99.99=419327] [INSERT: Count=39110, Max=624639, Min=308, Avg=2396.57, 90=4215, 99=12807, 99.9=240511, 99.99=311039] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:51:59:612 200 sec: 1437315 operations; 5245.7 current ops/sec; est completion in 19 minutes [READ: Count=10536, Max=462079, Min=453, Avg=48665.33, 90=131967, 99=247807, 99.9=376319, 99.99=454655] [INSERT: Count=41931, Max=918015, Min=323, Avg=3270.62, 90=4403, 99=23391, 99.9=289791, 99.99=335871] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:52:09:612 210 sec: 1483501 operations; 4618.6 current ops/sec; est completion in 20 minutes [READ: Count=9199, Max=557055, Min=430, Avg=58859.51, 90=151679, 99=241407, 99.9=511231, 99.99=546815] [INSERT: Count=36990, Max=513023, Min=343, Avg=2623.29, 90=3945, 99=17935, 99.9=284415, 99.99=465407] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:52:19:612 220 sec: 1535566 operations; 5206.5 current ops/sec; est completion in 20 minutes [READ: Count=10388, Max=478207, Min=383, Avg=51900.38, 90=142847, 99=238335, 99.9=415487, 99.99=468223] [INSERT: Count=41680, Max=502015, Min=309, Avg=2422.58, 90=2611, 99=12303, 99.9=304895, 99.99=456191] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:52:29:612 230 sec: 1583575 operations; 4800.9 current ops/sec; est completion in 20 minutes [READ: Count=9627, Max=432639, Min=377, Avg=56121.27, 90=139647, 99=229503, 99.9=316927, 99.99=404991] [INSERT: Count=38393, Max=1409023, Min=309, Avg=2595.37, 90=2785, 99=18895, 99.9=263679, 99.99=566783] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:52:39:612 240 sec: 1627809 operations; 4423.4 current ops/sec; est completion in 20 minutes [READ: Count=8992, Max=484351, Min=366, Avg=61906.21, 90=153215, 99=234239, 99.9=425727, 99.99=480511] [INSERT: Count=35218, Max=514815, Min=333, Avg=2330.22, 90=2925, 99=14135, 99.9=269311, 99.99=366847] [READ-FAILED: Count=2, Max=46975, Min=44320, Avg=45648, 90=46975, 99=46975, 99.9=46975, 99.99=46975] 
2021-08-06 09:52:49:612 250 sec: 1680566 operations; 5275.7 current ops/sec; est completion in 20 minutes [READ: Count=10379, Max=584191, Min=450, Avg=49971.94, 90=142591, 99=230655, 99.9=476415, 99.99=569855] [INSERT: Count=42383, Max=712191, Min=313, Avg=2894.35, 90=5299, 99=18575, 99.9=255231, 99.99=548863] [READ-FAILED: Count=12, Max=69055, Min=29280, Avg=43706, 90=68991, 99=69055, 99.9=69055, 99.99=69055] 
2021-08-06 09:52:59:611 260 sec: 1723406 operations; 4284 current ops/sec; est completion in 20 minutes [READ: Count=8677, Max=654335, Min=409, Avg=59310.42, 90=150527, 99=417279, 99.9=545279, 99.99=642559] [INSERT: Count=34161, Max=430335, Min=326, Avg=3601.38, 90=4731, 99=20559, 99.9=396031, 99.99=425983] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:53:09:612 270 sec: 1772944 operations; 4953.8 current ops/sec; est completion in 20 minutes [READ: Count=9978, Max=528895, Min=367, Avg=54492.31, 90=151551, 99=245759, 99.9=350719, 99.99=521727] [INSERT: Count=39554, Max=517375, Min=338, Avg=2502.89, 90=3805, 99=15471, 99.9=252543, 99.99=355839] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:53:19:611 280 sec: 1820180 operations; 4723.6 current ops/sec; est completion in 20 minutes [READ: Count=9395, Max=495615, Min=414, Avg=56304.37, 90=153087, 99=269567, 99.9=428543, 99.99=466431] [INSERT: Count=37838, Max=355327, Min=334, Avg=2880.78, 90=5319, 99=17455, 99.9=273663, 99.99=351231] [READ-FAILED: Count=1, Max=53919, Min=53888, Avg=53904, 90=53919, 99=53919, 99.9=53919, 99.99=53919] 
2021-08-06 09:53:29:612 290 sec: 1864736 operations; 4455.6 current ops/sec; est completion in 21 minutes [READ: Count=8980, Max=415999, Min=409, Avg=63612.39, 90=155007, 99=247295, 99.9=327679, 99.99=370943] [INSERT: Count=35575, Max=559103, Min=322, Avg=1870.35, 90=2167, 99=10335, 99.9=210047, 99.99=245375] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:53:39:612 300 sec: 1913505 operations; 4876.9 current ops/sec; est completion in 21 minutes [READ: Count=9675, Max=437759, Min=427, Avg=53850.37, 90=156543, 99=254335, 99.9=337407, 99.99=399615] [INSERT: Count=39097, Max=1360895, Min=324, Avg=3018.44, 90=5323, 99=22175, 99.9=241151, 99.99=280575] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:53:49:612 310 sec: 1959463 operations; 4595.8 current ops/sec; est completion in 21 minutes [READ: Count=9139, Max=453375, Min=406, Avg=61978.9, 90=152319, 99=272895, 99.9=411903, 99.99=423423] [INSERT: Count=36813, Max=496895, Min=339, Avg=2027.04, 90=3359, 99=11271, 99.9=218111, 99.99=352767] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:53:59:612 320 sec: 2004217 operations; 4475.4 current ops/sec; est completion in 21 minutes [READ: Count=9002, Max=704511, Min=440, Avg=58118.83, 90=150271, 99=363263, 99.9=665599, 99.99=701951] [INSERT: Count=35750, Max=497407, Min=317, Avg=3240.54, 90=5519, 99=24447, 99.9=333567, 99.99=419583] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:54:09:612 330 sec: 2048894 operations; 4467.7 current ops/sec; est completion in 21 minutes [READ: Count=8983, Max=584191, Min=442, Avg=61578.83, 90=158591, 99=274943, 99.9=512511, 99.99=555519] [INSERT: Count=35709, Max=895487, Min=344, Avg=2550.53, 90=3241, 99=14623, 99.9=300543, 99.99=550911] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:54:19:612 340 sec: 2092396 operations; 4350.2 current ops/sec; est completion in 21 minutes [READ: Count=8631, Max=367359, Min=434, Avg=62703.33, 90=156799, 99=320255, 99.9=362495, 99.99=367103] [INSERT: Count=34861, Max=885247, Min=329, Avg=2815.37, 90=4147, 99=22815, 99.9=316415, 99.99=330239] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:54:29:612 350 sec: 2138949 operations; 4655.3 current ops/sec; est completion in 21 minutes [READ: Count=9310, Max=590847, Min=420, Avg=61334.7, 90=163967, 99=258431, 99.9=443391, 99.99=553471] [INSERT: Count=37233, Max=356607, Min=335, Avg=1605.22, 90=2961, 99=12167, 99.9=34111, 99.99=206975] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:54:39:612 360 sec: 2186285 operations; 4733.6 current ops/sec; est completion in 21 minutes [READ: Count=9425, Max=462335, Min=399, Avg=61636.7, 90=151935, 99=227455, 99.9=378623, 99.99=433407] [INSERT: Count=37929, Max=529919, Min=321, Avg=1730.04, 90=1871, 99=10079, 99.9=190591, 99.99=272127] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:54:49:612 370 sec: 2225768 operations; 3948.3 current ops/sec; est completion in 21 minutes [READ: Count=7934, Max=655871, Min=432, Avg=68453.62, 90=164479, 99=414463, 99.9=603135, 99.99=633855] [INSERT: Count=31531, Max=417279, Min=326, Avg=3136.22, 90=4155, 99=18767, 99.9=370687, 99.99=397055] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:54:59:611 380 sec: 2274966 operations; 4919.8 current ops/sec; est completion in 21 minutes [READ: Count=9813, Max=409855, Min=439, Avg=51837.88, 90=156159, 99=262911, 99.9=377343, 99.99=404479] [INSERT: Count=39384, Max=724479, Min=307, Avg=3288.9, 90=5911, 99=18815, 99.9=294143, 99.99=354559] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:55:09:611 390 sec: 2314713 operations; 3974.7 current ops/sec; est completion in 21 minutes [READ: Count=7992, Max=588287, Min=427, Avg=69779.05, 90=163071, 99=325631, 99.9=537599, 99.99=579071] [INSERT: Count=31763, Max=690175, Min=334, Avg=2586.27, 90=3885, 99=17231, 99.9=222847, 99.99=580607] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:55:19:612 400 sec: 2354207 operations; 3949.4 current ops/sec; est completion in 21 minutes [READ: Count=7823, Max=543743, Min=431, Avg=72450.44, 90=170879, 99=274943, 99.9=390911, 99.99=431871] [INSERT: Count=31662, Max=578047, Min=332, Avg=2153.63, 90=2777, 99=15727, 99.9=262655, 99.99=321791] [READ-FAILED: Count=1, Max=118975, Min=118912, Avg=118944, 90=118975, 99=118975, 99.9=118975, 99.99=118975] 
2021-08-06 09:55:29:612 410 sec: 2397020 operations; 4281.3 current ops/sec; est completion in 21 minutes [READ: Count=8520, Max=417791, Min=433, Avg=67689.91, 90=171391, 99=320767, 99.9=388863, 99.99=416511] [INSERT: Count=34296, Max=473343, Min=330, Avg=1880.36, 90=2449, 99=10599, 99.9=196351, 99.99=361215] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:55:39:612 420 sec: 2440259 operations; 4323.9 current ops/sec; est completion in 21 minutes [READ: Count=8636, Max=568831, Min=418, Avg=66691.11, 90=168063, 99=308479, 99.9=439295, 99.99=549887] [INSERT: Count=34604, Max=615423, Min=341, Avg=1896.08, 90=2385, 99=10999, 99.9=172799, 99.99=361215] [READ-FAILED: Count=2, Max=86079, Min=1148, Avg=43598, 90=86079, 99=86079, 99.9=86079, 99.99=86079] 
2021-08-06 09:55:49:612 430 sec: 2479746 operations; 3948.7 current ops/sec; est completion in 21 minutes [READ: Count=7972, Max=591359, Min=407, Avg=72657.19, 90=176511, 99=348927, 99.9=535551, 99.99=565759] [INSERT: Count=31533, Max=443647, Min=316, Avg=2030.29, 90=2859, 99=12695, 99.9=272127, 99.99=422655] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:55:59:612 440 sec: 2522589 operations; 4284.3 current ops/sec; est completion in 21 minutes [READ: Count=8608, Max=372991, Min=426, Avg=64694.4, 90=170495, 99=272639, 99.9=338943, 99.99=367871] [INSERT: Count=34216, Max=413951, Min=314, Avg=2287.17, 90=4291, 99=16863, 99.9=183295, 99.99=236671] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:56:09:612 450 sec: 2566399 operations; 4381 current ops/sec; est completion in 21 minutes [READ: Count=8741, Max=712703, Min=442, Avg=61581.53, 90=167423, 99=326399, 99.9=518143, 99.99=662527] [INSERT: Count=35063, Max=563199, Min=339, Avg=2885.75, 90=4067, 99=22095, 99.9=238719, 99.99=384511] [READ-FAILED: Count=1, Max=28223, Min=28208, Avg=28216, 90=28223, 99=28223, 99.9=28223, 99.99=28223] 
2021-08-06 09:56:19:611 460 sec: 2606861 operations; 4046.2 current ops/sec; est completion in 21 minutes [READ: Count=8152, Max=513023, Min=397, Avg=70327.98, 90=176895, 99=280063, 99.9=465663, 99.99=502015] [INSERT: Count=32320, Max=824319, Min=338, Avg=2107.79, 90=2513, 99=9439, 99.9=361215, 99.99=393471] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:56:29:612 470 sec: 2646945 operations; 4008.4 current ops/sec; est completion in 21 minutes [READ: Count=8036, Max=680447, Min=435, Avg=71434.73, 90=179583, 99=340735, 99.9=430335, 99.99=673279] [INSERT: Count=32041, Max=338687, Min=326, Avg=1999.03, 90=3435, 99=14823, 99.9=130303, 99.99=327423] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:56:39:611 480 sec: 2690902 operations; 4395.7 current ops/sec; est completion in 21 minutes [READ: Count=8611, Max=512767, Min=392, Avg=65388.74, 90=173055, 99=281087, 99.9=403199, 99.99=508671] [INSERT: Count=35379, Max=619519, Min=333, Avg=2310.03, 90=3435, 99=17327, 99.9=241919, 99.99=333567] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:56:49:612 490 sec: 2727326 operations; 3642.4 current ops/sec; est completion in 21 minutes [READ: Count=7297, Max=549887, Min=442, Avg=79208.94, 90=177023, 99=325119, 99.9=421887, 99.99=469247] [INSERT: Count=29095, Max=532991, Min=319, Avg=1966.11, 90=2935, 99=14367, 99.9=228223, 99.99=269311] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:56:59:612 500 sec: 2772965 operations; 4563.9 current ops/sec; est completion in 21 minutes [READ: Count=9047, Max=532479, Min=425, Avg=58619.03, 90=169855, 99=325375, 99.9=472063, 99.99=508671] [INSERT: Count=36606, Max=490495, Min=326, Avg=3087.39, 90=4951, 99=23791, 99.9=290815, 99.99=411135] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:57:09:612 510 sec: 2814461 operations; 4149.6 current ops/sec; est completion in 21 minutes [READ: Count=8371, Max=841215, Min=421, Avg=66256.84, 90=169983, 99=410879, 99.9=579071, 99.99=674303] [INSERT: Count=33116, Max=661503, Min=330, Avg=2487.54, 90=3491, 99=15615, 99.9=259071, 99.99=553983] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:57:19:612 520 sec: 2855774 operations; 4131.3 current ops/sec; est completion in 21 minutes [READ: Count=8325, Max=355583, Min=423, Avg=68253.45, 90=173439, 99=252927, 99.9=339967, 99.99=355327] [INSERT: Count=32982, Max=790015, Min=338, Avg=2165.01, 90=2649, 99=18479, 99.9=206847, 99.99=288767] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:57:29:612 530 sec: 2898555 operations; 4278.1 current ops/sec; est completion in 21 minutes [READ: Count=8690, Max=444671, Min=429, Avg=63394.18, 90=180351, 99=272639, 99.9=365055, 99.99=401407] [INSERT: Count=34095, Max=489983, Min=289, Avg=2593.56, 90=4387, 99=17743, 99.9=228735, 99.99=244351] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:57:39:611 540 sec: 2935865 operations; 3731 current ops/sec; est completion in 21 minutes [READ: Count=7451, Max=646143, Min=413, Avg=77891.38, 90=179583, 99=313343, 99.9=423167, 99.99=471039] [INSERT: Count=29859, Max=864255, Min=331, Avg=2031.62, 90=2195, 99=12303, 99.9=248959, 99.99=300031] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:57:49:612 550 sec: 2975164 operations; 3929.9 current ops/sec; est completion in 21 minutes [READ: Count=7719, Max=685055, Min=432, Avg=70100.44, 90=183423, 99=341759, 99.9=544255, 99.99=675839] [INSERT: Count=31576, Max=399871, Min=333, Avg=2998.13, 90=4935, 99=24031, 99.9=269055, 99.99=353791] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:57:59:612 560 sec: 3022788 operations; 4762.4 current ops/sec; est completion in 21 minutes [READ: Count=9636, Max=451327, Min=450, Avg=55454.12, 90=173311, 99=287487, 99.9=407295, 99.99=431615] [INSERT: Count=37994, Max=340735, Min=329, Avg=2853.04, 90=6039, 99=19135, 99.9=243711, 99.99=253823] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:58:09:612 570 sec: 3059386 operations; 3659.8 current ops/sec; est completion in 21 minutes [READ: Count=7328, Max=557055, Min=441, Avg=81382.43, 90=179583, 99=367103, 99.9=507135, 99.99=552447] [INSERT: Count=29271, Max=885247, Min=327, Avg=1500.51, 90=1800, 99=7335, 99.9=135295, 99.99=410367] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:58:19:611 580 sec: 3101484 operations; 4209.8 current ops/sec; est completion in 21 minutes [READ: Count=8480, Max=589823, Min=450, Avg=62699.06, 90=167551, 99=309503, 99.9=495103, 99.99=567807] [INSERT: Count=33616, Max=581119, Min=312, Avg=3196.23, 90=6815, 99=22735, 99.9=253823, 99.99=402943] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:58:29:611 590 sec: 3140289 operations; 3880.5 current ops/sec; est completion in 21 minutes [READ: Count=7649, Max=560639, Min=437, Avg=76453.09, 90=184319, 99=333823, 99.9=463615, 99.99=508159] [INSERT: Count=31147, Max=349695, Min=325, Avg=1594.15, 90=2589, 99=9167, 99.9=127359, 99.99=270591] [READ-FAILED: Count=1, Max=90175, Min=90112, Avg=90144, 90=90175, 99=90175, 99.9=90175, 99.99=90175] 
2021-08-06 09:58:39:611 600 sec: 3178616 operations; 3832.7 current ops/sec; est completion in 21 minutes [READ: Count=7741, Max=508927, Min=458, Avg=74499.39, 90=193023, 99=387839, 99.9=473855, 99.99=491775] [INSERT: Count=30593, Max=818175, Min=314, Avg=2198.24, 90=3923, 99=15855, 99.9=167039, 99.99=373759] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
2021-08-06 09:58:49:612 610 sec: 3221334 operations; 4271.8 current ops/sec; est completion in 21 minutes [READ: Count=8630, Max=485119, Min=384, Avg=63604.41, 90=183039, 99=379647, 99.9=438271, 99.99=471551] [INSERT: Count=34091, Max=340735, Min=339, Avg=2660.4, 90=5419, 99=17471, 99.9=274431, 99.99=333823] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=�, 90=0, 99=0, 99.9=0, 99.99=0] 
